
"San Diego, CA, United States, 92109", 2015-08-26 18:05:59.444249+00:00
"San Diego, California, United States, 92122", 2015-08-26 18:24:46.897600+00:00
"Austin, TX, United States, 78745", 2015-08-26 19:43:10.686431+00:00
"Ramona, CA, United States, 92065", 2015-09-03 20:40:03.251464+00:00
"Ambler, PA, United States, 19002", 2015-09-04 22:35:31.661863+00:00
"San Diego, California, United States, 92127", 2015-08-26 19:23:30.065322+00:00
"San Diego, CA, United States, ", 2015-08-26 19:25:51.049413+00:00
"Traverse City, MI, United States, ", 2015-10-02 01:41:43.206372+00:00
"Ramona, CA, United States, 92065", 2015-08-26 20:22:05.678357+00:00
"San Diego, CA, United States, 92127", 2015-08-26 20:22:02.759199+00:00
"Centennial, CO, United States, 80122", 2015-09-03 20:58:36.387133+00:00
"Irvine, CA, United States, 92612", 2015-08-27 00:11:27.427340+00:00
"Gaithersburg, Md, United States , 20879", 2015-09-04 23:39:38.854815+00:00
"Moreno Valley, CA, United States, ", 2015-08-26 20:42:53.563686+00:00
"San Diego, CA, United States, ", 2015-08-27 01:38:07.396318+00:00
"San Francisco, CA, United States, 94122", 2015-08-28 18:52:07.104008+00:00
"St Louis, MO, United States, None", 2015-09-01 01:08:36.037895+00:00
"Visalia, CA, United States, 93292", 2015-09-02 03:19:52.447564+00:00
"Basking Ridge, New Jersey, United States, 07920", 2015-09-02 19:49:59.188274+00:00
"San Diego, CA, United States, ", 2015-08-26 22:00:17.747063+00:00
"San Jose, CA, United States, ", 2015-10-06 05:38:18.245060+00:00
"NA, CA, United States, 92009", 2015-08-26 22:02:17.926903+00:00
"San Diego, California, United States, 92128", 2015-08-26 22:02:11.552662+00:00
"Carlsbad, CA, United States, ", 2015-08-26 22:06:59.072776+00:00
"San Diego, CA, United States, None", 2015-08-26 22:04:49.030033+00:00
"Philadelphia, PA, United States, 19147", 2015-08-28 20:55:26.242019+00:00
"Saratoga Springs, Utah, United States, 84045", 2015-09-02 03:34:39.187166+00:00
"Rancho Santa Margarita, CA, United States, ", 2015-08-26 22:10:48.045569+00:00
"Alexandria, VA, United States, 22304", 2014-12-16 19:48:47.143639+00:00
"Philadelphia, PA, United States, 19148", 2015-08-28 21:31:12.649720+00:00
"Denver, Colorado, United States, 80211", 2015-09-01 01:41:57.322507+00:00
"Salt Lake City, UT, United States, 84108", 2015-09-02 14:01:52.384904+00:00
"Atlanta, GA, United States, 30047", 2015-10-07 00:51:01.191254+00:00
"Annapolis, MD, United States, 21401", 2015-09-04 23:59:07.508018+00:00
"San Diego, CA, United States, 92127", 2015-08-26 22:13:05.687351+00:00
"Encinitas, CA, United States, 92024", 2015-08-26 22:18:46.272427+00:00
"Highland Village, TX, United States, 75077", 2015-09-01 02:41:44.647821+00:00
"Paraparaumu, Wellington, New Zealand, 5032", 2015-10-05 19:36:10.238982+00:00
"Houston, Tx, United States, 77098", 2015-10-04 21:25:17.452053+00:00
"San Diego , CA, United States, 92126", 2015-08-26 22:25:37.745977+00:00
"San Diego, CA, United States, ", 2015-08-26 22:54:31.899155+00:00
"Springfield, IL, United States, ", 2015-09-24 16:19:30.076103+00:00
"Carlsbad, CA, United States, 92009", 2015-08-26 23:14:07.726151+00:00
"Sacramento, California, United States, 95815", 2015-10-02 01:49:35.579502+00:00
"Baltimore, MD, USA, 21218", 2015-09-01 15:43:14.470870+00:00
"Fishguard, Pembrokeshire, Wales, SA65 9NL", 2015-10-04 21:57:17.906799+00:00
"Lenexa, KS, United States, 66210", 2015-10-06 17:35:23.115143+00:00
"San Diego, CA, United States, 92117", 2015-08-27 01:26:17.839199+00:00
"San Diego, CA, United States, None", 2015-08-27 09:26:52.343049+00:00
"Media, PA, United States, 19063", 2015-08-28 22:20:18.523588+00:00
"Ellicott City, MD, United States, 21043", 2015-08-28 22:26:37.048202+00:00
"Springfield, IL, USA, 62704", 2015-09-24 17:54:22.173658+00:00
"Columbia, MD, United States, 20763", 2015-09-02 19:57:11.240442+00:00
"Minneapolis, Minnesota, United States, 55417", 2015-09-01 16:28:43.774363+00:00
"San Diego, CA, United States, 92120", 2015-08-27 02:46:39.628477+00:00
"Carlsbad, CA, United States, 92008", 2015-08-27 03:31:45.420256+00:00
"Terryville, Connecticut, United States, 06786", 2015-08-27 13:28:20.122788+00:00
"Montgomery, AL, United States, 36115", 2015-08-29 09:51:12.887469+00:00
"Smyrna, GA, United States, ", 2015-10-05 20:31:49.662427+00:00
"Houston, TX, United States, ", 2015-10-04 22:00:23.082987+00:00
"Fresno, CA, United States, 93704", 2015-10-06 21:54:53.010395+00:00
"Wichita, KS, United States, 67220", 2015-10-06 17:40:14.903766+00:00
"San Diego, CA, United States, ", 2015-08-27 03:41:46.487928+00:00
"Encinitas, CA, United States, None", 2015-08-26 21:58:49.245812+00:00
"San Diego, California, United States, 92111", 2015-08-27 03:58:00.831872+00:00
"Encinitas, CA, United States, None", 2015-08-26 22:55:51.201330+00:00
"Marietta , GA, United States, 30064", 2015-10-06 01:23:32.592215+00:00
"Concord, California, United States, 94518", 2015-10-06 18:23:38.566158+00:00
"Millbrook, Alabama, United States, ", 2015-08-28 23:13:45.004812+00:00
"Savannah, GA, United States, 31419", 2015-08-28 23:27:15.345916+00:00
"Morristown, NJ, United States, ", 2015-08-29 00:07:55.482717+00:00
"Minneapolis, MN, United States, ", 2015-09-01 17:00:55.417622+00:00
"Longmont, CO, United States, 80503", 2015-09-02 20:05:09.598228+00:00
"Boulder, CO, United States, ", 2015-09-05 23:55:45.251236+00:00
"Atlanta, Georgia, United States, 30307", 2015-08-29 13:58:06.290896+00:00
"Mckinney, TX, United States, 75070", 2015-08-30 11:38:10.557969+00:00
"Gulf Breeze, FL, United States, 32563", 2015-08-29 19:39:26.773871+00:00
"New Windsor, NY, United States, ", 2015-09-24 18:57:49.524626+00:00
"Glasgow, KY, United States, 42141", 2015-09-06 00:54:46.063323+00:00
"Minneapolis, MN, United States, 55407", 2015-09-01 17:13:44.338230+00:00
"Bel Air, MD, us, 21014", 2015-09-02 20:27:01.420588+00:00
"Midlothian, VA, United States, 23112", 2015-09-08 17:02:53.671657+00:00
"Encinitas, CA, United States, ", 2015-08-30 19:06:21.532831+00:00
"Carlsbad, CA, United States, 92009", 2015-08-30 19:40:56.924439+00:00
"Hudson, OH, United States, 44236", 2015-10-02 02:19:40.951380+00:00
"Ventura, CA, United States, 93001", 2015-09-01 19:08:23.245159+00:00
"Sunderland, Ontario, Canada, ", 2015-09-24 22:49:37.312678+00:00
"Catasauqua, PA, United States, 18032", 2015-09-08 19:56:40.925423+00:00
"Seattle , WA , United States , 98116", 2015-10-02 02:22:41.841678+00:00
"Glendale, California, United States, 91204", 2015-08-30 20:05:48.305421+00:00
"Gulf Breeze, FL, United States, 32563", 2015-08-30 21:05:10.612443+00:00
"Simi Valley, CA, United States, 93063", 2015-09-01 21:57:16.487467+00:00
"Orem, UT, United States, 84097", 2015-09-02 14:31:47.552875+00:00
"Vienna, VA, United States, 22182", 2014-12-16 19:54:10.785064+00:00
"Olney, MD, United States, 20832", 2015-09-02 20:40:57.983924+00:00
"Encinitas, CA, United States, 92011", 2015-08-30 20:07:17.687376+00:00
"Carlsbad, CA, United States, 92018", 2015-08-30 20:08:58.186159+00:00
"San Diego, CA, United States, 92127", 2015-01-09 18:20:12.222493+00:00
"Newport News, Va, United States, 23601", 2015-09-01 23:16:32.946852+00:00
"Palmerton, PA, USA, 18071", 2015-09-02 20:46:23.309735+00:00
"Germantown, MD, United States, 20874", 2015-09-08 21:40:55.699593+00:00
"San Diego, CA, United States, 92130", 2015-08-30 22:00:25.014822+00:00
"Carlsbad, CA, United States, ", 2015-08-30 22:03:40.145583+00:00
"San Diego, California, United States, None", 2015-08-31 00:05:58.259880+00:00
"Springfield, IL, United States, 62704", 2015-09-25 01:30:27.411818+00:00
"Union, MO, United States, 63084", 2015-09-01 23:24:25.762634+00:00
"Perth, Western Australia, Australia, 6023", 2015-09-02 22:03:49.659560+00:00
"Mansfield, CT, U.S.A., 06250", 2015-09-08 22:46:10.667951+00:00
"Walnut Creek, California, United States, 94598", 2015-08-31 05:30:40.765293+00:00
"Boiling Springs, Pennsylvania, United States, 17007", 2015-09-02 19:26:12.410523+00:00
"Sterling, KS, United States, 67579", 2015-08-31 22:52:19.722570+00:00
"Los Angeles, CA, United States, ", 2015-09-01 23:41:58.280978+00:00
"silver spring, MD, United States, 20910", 2015-09-02 22:47:12.398199+00:00
"Denver, CO, United States, ", 2015-09-06 01:06:50.214637+00:00
"portland, or, united states, ", 2015-09-25 02:48:29.564230+00:00
"Pittsburgh, USA, PA, United States, 15237", 2015-10-02 02:31:28.260383+00:00
"santa rosa beach, FL - Florida, United States, 32459", 2015-01-08 21:29:55.813864+00:00
"San Diego, California, United States, 92129", 2015-09-01 03:04:20.342792+00:00
"alpine, UT, United States, 84004", 2015-09-02 16:19:45.875376+00:00
"McKinney, Texas, United States, 75070", 2015-09-02 00:09:06.143804+00:00
"West friendship, Md, U.S. , 21794", 2015-09-02 19:36:47.313596+00:00
"Richmond, TX, United States, ", 2015-10-03 00:45:01.401568+00:00
"Howell, Mi, United States, 48843", 2015-10-02 02:33:40.702707+00:00
"Waxahachie, Texas, United States, 75165", 2015-09-01 14:26:27.426118+00:00
"Chevy Chase, MD, United States, 20815", 2015-09-02 19:45:47.175405+00:00
"Allen, TX, United States, 75002", 2015-09-02 00:05:44.197987+00:00
"San Luis Obispo, CA, United States, 93405", 2015-09-02 01:16:49.023096+00:00
"Columbia, Maryland, United States, 21044", 2015-09-02 17:06:17.498455+00:00
"Redding, California, United States, 96003", 2015-09-06 02:20:50.413883+00:00
"Salt Lake City, UT, United States, 84092", 2015-09-25 12:33:20.530162+00:00
"Plano, TX, United States, 75023", 2015-09-02 00:12:35.435386+00:00
"Encinitas, CA, United States, 92024", 2015-09-02 00:23:05.647923+00:00
"Fort Worth, Texas, tarrant, ", 2015-09-02 17:58:39.408257+00:00
"ELVERSON, PA, United States, 19520", 2015-09-03 11:36:03.551129+00:00
"waller, TX, United States, ", 2015-10-04 22:00:14.321810+00:00
"Talence, NA, France, 33400", 2015-09-06 12:28:27.731915+00:00
"Pennington, NJ, United States, 08534", 2015-10-02 02:49:13.343547+00:00
"Anna, TX, United States, 75409", 2015-09-02 02:34:54.104452+00:00
"Chandler, AZ, United States, 85224", 2015-02-27 16:57:15.690319+00:00
"Springville, UT, United States, 84663", 2015-05-17 00:45:55.269390+00:00
"Houston, Tx, United States, 77041", 2015-10-07 03:19:49.822962+00:00
"Mc Kinney, TX, United States, 75070", 2015-09-02 18:21:47.740895+00:00
"North Liberty, Iowa, United States, ", 2015-10-11 14:56:37.511394+00:00
"Blenheim, Marlborough, New Zealand, 7201", 2015-09-03 12:04:31.125257+00:00
"Glenelg, MD, United States, 21737", 2015-09-02 17:42:13.218921+00:00
"Sanger, TX, United States, ", 2015-09-02 18:19:46.969470+00:00
"Columbia, MD, United States, ", 2015-09-02 18:20:00.747233+00:00
"Philadelphia, PA, United States, ", 2015-09-02 18:44:54.866261+00:00
"Williamsburg, VA, United States, None", 2015-09-02 02:01:12.378098+00:00
"carpinteria, ca, united states, 93013", 2015-10-07 03:26:35.612144+00:00
"Dallas, TX, United State, 75228", 2015-10-11 15:44:08.223539+00:00
"Bethesda, MD, United States, ", 2015-09-02 19:16:08.961725+00:00
"Missoula, MT, United States, 59802", 2015-01-09 17:17:13.587501+00:00
"Bethesda, MD, United States, ", 2015-09-02 19:25:49.885571+00:00
"Bel Air, MD, United States, ", 2015-09-02 19:59:29.786183+00:00
"Dunedin, NA, New Zealand, 6023", 2015-10-11 23:34:11.914631+00:00
"Draper, Utah, United States, 84020", 2015-09-25 12:49:31.754110+00:00
"Ottawa, Ontario, Canada, K2B8E2", 2015-09-06 13:25:06.009946+00:00
"Hobe Sound, FL, United States, 33455", 2015-09-02 20:48:36.369053+00:00
"Sunnyvale, CA, United States, 94087", 2015-10-02 02:50:59.428538+00:00
"Boulder, CO, United States, ", 2015-09-03 21:24:48.053327+00:00
"Aberdeen Proving Grounds(Aberdeen), MD, United States, 21005", 2015-09-02 21:16:54.695004+00:00
"Bel Air, MD, United States, 21015", 2015-09-04 18:49:33.200927+00:00
"Arlington, VA, United States, 22207", 2015-09-04 20:51:43.601926+00:00
"Lubbock, TX, United States, 79424", 2015-09-05 01:29:24.366364+00:00
"San Diego, CA, United States, 92113", 2015-09-02 21:48:41.524649+00:00
"Fallston, MD, United States, None", 2015-09-03 00:50:59.690084+00:00
"Pylesville, MD, United States, 21132", 2015-09-02 22:52:55.580648+00:00
"Bel Air, Maryland, United States, ", 2015-09-02 23:30:49.325048+00:00
"Blossom Valley, CA, United States, 92040", 2015-09-03 02:48:09.975481+00:00
"Baltimore, MD, United States, None", 2015-09-03 04:11:24.945932+00:00
"Henderson, Nevada, United States, 89002", 2015-09-25 13:42:57.158152+00:00
"Carlsbad, California, United States, 92009", 2015-09-03 05:05:55.503590+00:00
"Brighton, England, United Kingdom, None", 2015-09-03 14:15:03.191331+00:00
"Boulder, CO, United States, ", 2015-09-03 20:59:15.175917+00:00
"Boulder, CO, United States, 80304", 2015-09-03 21:35:44.577376+00:00
"Solana Beach, CA, United States, 92075", 2015-09-03 06:29:52.642124+00:00
"Camarillo, CA, United States, 93012", 2015-09-03 09:56:14.582632+00:00
"Forest Hill, MD, United States, 21050", 2015-09-03 11:57:36.715269+00:00
"Boulder, Colorado, United States, 80301", 2015-09-03 21:45:56.422334+00:00
"Alger, Mi, United states, 48610", 2015-09-03 15:12:21.094284+00:00
"Smyrna, Georgia, United States, 30080", 2015-10-02 02:52:30.851232+00:00
"London, na, United Kingdom, nw10 6ah", 2015-09-03 12:28:18.804335+00:00
"Northampton, England, United Kingdom, ", 2015-09-03 14:14:23.979678+00:00
"Poynton, Cheshire, United Kingdom, SK12 1TW", 2015-01-16 15:00:00.025883+00:00
"Salt Lake City, UT, United States, ", 2015-09-25 14:45:34.080983+00:00
"Boulder, CO, United States, 80304", 2015-09-03 15:23:40.679505+00:00
"Baltimore, MD, United States, 21218", 2015-09-04 21:15:03.208972+00:00
"Boulder, CO, United States, 80304", 2015-09-03 21:19:49.465978+00:00
"Broomfield, Colorado, United States, ", 2015-09-03 21:17:56.838085+00:00
"Lafayette, Colorado, United States, 80026", 2015-09-03 21:19:41.887236+00:00
"Boulder, CO, United States, 80301", 2015-09-03 21:20:32.238697+00:00
"Boulder, Colorado, United States, 80304", 2015-09-03 21:46:31.691626+00:00
"Takoma Park, MD, United States, ", 2015-09-04 21:22:06.154175+00:00
"Calgary, Alberta, Canada, T2L 0S7", 2015-09-25 15:13:53.383172+00:00
"Longmont, CO, United States, 80503", 2015-10-17 23:32:23.669900+00:00
"Denver, CO, United States, ", 2015-09-03 21:20:09.897904+00:00
"Brandon, Florida, United States, ", 2015-10-02 15:39:12.032297+00:00
"Orem, UT, United States, 84057", 2015-09-25 16:18:58.964870+00:00
"Boulder, CO, United States, 80304", 2015-10-02 15:39:32.649281+00:00
"Lakeside, CA, United States, 92040", 2015-10-30 19:37:54.001571+00:00
"Tualatin, OR, USA, 97062", 2015-10-18 14:51:58.841235+00:00
"Grand Junction, Colorado, United States, ", 2015-10-27 22:20:33.336475+00:00
"Erie, CO, United States, 80516", 2015-09-03 21:21:56.557971+00:00
"Erie, CO, United States, 80516", 2015-09-03 21:22:20.624541+00:00
"Denver, CO, United States, 80210", 2015-09-03 22:53:19.395433+00:00
"Utah, USA, UT, United States, 84043", 2015-09-25 16:29:30.634316+00:00
"Annapolis, MD, United States, 21403", 2015-09-04 21:23:02.835068+00:00
"Boulder, CO, United States, ", 2015-10-02 03:01:34.366802+00:00
"Frisco, CO, United States, ", 2015-10-02 15:54:49.983950+00:00
"RALEIGH, North Carolina, United States, 27614", 2015-10-19 12:33:40.380528+00:00
"Ponte Vedra Beach, Florida, United States, 32082", 2015-10-30 22:07:26.658423+00:00
"Tucson, AZ, United States, ", 2015-09-03 21:36:45.221270+00:00
"Santa Clara, CA, United States, 97054", 2015-01-28 02:27:41.396005+00:00
"Boulder, CO, United States, 80301", 2015-09-03 21:37:03.435038+00:00
"Aurora, CO, United States, 80016", 2015-10-02 03:11:54.791338+00:00
"Oakland, CA, United States, 94608", 2015-10-31 02:13:35.627605+00:00
"San Francisco , CA , United States , 94117", 2015-10-05 06:19:47.099299+00:00
"Oakland, CA, United States, 94602", 2015-10-19 20:01:56.114741+00:00
"Longmont, CO, United States, ", 2015-09-03 21:39:02.478154+00:00
"Calgary, AB, Canada, T2V 5E4", 2015-09-03 22:07:15.157983+00:00
"Boulder, CO, United States, 80301", 2015-09-03 22:07:52.590671+00:00
"Niwot, CO, United States, ", 2015-09-03 22:19:48.784490+00:00
"Arvada, CO, United States, ", 2015-09-03 21:40:11.112569+00:00
"Boulder, CO, United States, None", 2015-09-03 21:21:11.526509+00:00
"Galway, Galway, Ireland, ", 2015-09-03 22:28:42.194465+00:00
"Baton Rouge, LA, United States, 70806", 2015-09-25 16:50:37.376030+00:00
"Chicago, IL, United States, 60640", 2015-10-20 13:50:17.005928+00:00
"Louisville, CO, United States, 80027", 2015-09-03 23:05:45.682534+00:00
"Boulder, CO, United States, 80305", 2015-09-03 22:43:57.908019+00:00
"Boulder, CO, United States, 80304", 2015-09-03 23:17:32.564698+00:00
"Arvada, CO, United States, ", 2015-09-03 23:50:44.124725+00:00
"Boulder, CO, United States, ", 2015-09-04 13:47:34.505528+00:00
"Boulder, Colorado, United States, 80303", 2015-09-04 01:18:49.945276+00:00
"fort collins, co, usa, 80525", 2015-09-04 01:19:51.519361+00:00
"Riverton, UT, United States, 84096", 2015-09-25 16:51:56.049079+00:00
"Austin, TX, United States, 78704", 2015-09-04 20:20:43.048807+00:00
"Washington, District of Columbia, United States, 20011", 2015-09-04 14:54:56.639363+00:00
"Wailuku, Hawaii, United States, ", 2015-10-02 03:14:54.199184+00:00
"highland, md, united states, 20777", 2015-09-04 20:20:34.560850+00:00
"Arvada, CO, United States, ", 2015-09-04 01:53:06.472364+00:00
"Lafayette, CO, United States, 80026", 2015-09-04 02:03:15.794677+00:00
"Austin, TX, United States, 78704", 2015-09-04 20:37:35.433716+00:00
"Round Hill, va, usa, 20141", 2015-09-04 15:21:54.236726+00:00
"Bowie, MD, United States, None", 2015-09-04 21:35:01.344790+00:00
"colorado springs, co, us, ", 2015-10-02 03:49:13.352062+00:00
"Louisville, CO, United States, 80027", 2015-09-04 05:51:57.655339+00:00
"Arlington, Virginia, United States, 22207", 2015-09-04 13:10:52.133359+00:00
"Silver Spring, MD, United States, 20910", 2015-09-04 15:52:47.372946+00:00
"Baltimore, MD, United States, 21230", 2015-09-04 17:39:34.895393+00:00
"Austin, Texas, United States, 78759", 2015-09-04 20:40:09.500590+00:00
"Washington, District of Columbia, United States, ", 2015-09-04 13:27:24.315573+00:00
"South Jordan, UT, United States, 84095", 2015-09-25 22:16:55.385435+00:00
"Warrenton, VA, United States, 20187", 2015-09-04 15:56:46.865153+00:00
"Silver Spring, Maryland, United States, None", 2015-09-04 15:52:10.103081+00:00
"Denver, CO, United States, None", 2015-09-04 16:02:21.119387+00:00
"Gilbert, AZ, United States, None", 2015-09-22 19:06:07.860992+00:00
"Golden, Colorado, United States, ", 2015-09-04 17:21:24.927922+00:00
"San Francisco , California , United States, 94122", 2015-10-04 22:04:00.246398+00:00
"San Francisco, CA, United States, ", 2015-10-02 04:12:56.737259+00:00
"Louisville, Colorado, United States, 80027", 2015-10-06 01:31:35.591894+00:00
"Golden, CO, United States, 80401", 2015-09-04 17:36:21.501960+00:00
"Denver, CO, United States, ", 2015-09-04 17:56:36.219661+00:00
"Boulder, CO, United States, ", 2015-09-06 14:10:42.285206+00:00
"Fort Collins, CO, United States, 80524", 2015-07-31 02:37:28.033922+00:00
"Walnut Creek, CA, United States, 94598", 2015-10-04 23:03:39.282748+00:00
"Boulder, CO, United States, ", 2015-09-04 19:53:06.727367+00:00
"Austin, Texas, United States, ", 2015-09-04 20:49:46.694478+00:00
"Catonsville , Maryland , United States , 21228", 2015-09-06 18:20:19.898559+00:00
"Las Vegas, NV, USA, 89144", 2015-10-25 18:26:38.729736+00:00
"Littleton, Colorado, United States, 80130", 2015-09-25 23:16:36.392913+00:00
"Fremont, CA, United States, 94539", 2015-10-02 05:04:43.664538+00:00
"Alexandria, VA, United States, 22301", 2015-10-26 15:38:41.827791+00:00
"Washington D.C., DC, United States, 20001", 2015-09-04 21:04:57.912565+00:00
"Seattle, WA, United States, 98144", 2015-10-02 16:09:49.252471+00:00
"Rexford, NY, United States, 12148", 2015-09-25 23:46:26.947573+00:00
"Orange, CA, United States, 92868", 2015-10-02 05:37:00.166831+00:00
"Baltimore, MD, United States, 21136", 2015-09-04 21:34:55.702475+00:00
"Friendship, Maryland, United States, ", 2015-09-04 21:58:50.697661+00:00
"Fulton, MD, United States, 20759", 2015-09-04 22:14:47.785203+00:00
"Austin, TX, United States, 79741", 2015-09-05 04:06:39.074953+00:00
"Denver, CO, United States, 80211", 2015-09-05 17:24:38.209611+00:00
"Upper Marlboro, Maryland, United States, ", 2015-09-05 00:38:33.952548+00:00
"Washington, District of Columbia, United States, 20535", 2015-09-05 01:19:11.959357+00:00
"Washington, DC, United States, ", 2015-09-05 02:03:52.611986+00:00
"Fort Washington , md, U.S. , 20744", 2015-09-05 07:49:07.100200+00:00
"salt lake city, ut, united states of america, 84103", 2015-09-05 21:13:44.650518+00:00
"Boulder, Colorado, United States, 80304", 2015-09-05 21:22:49.799273+00:00
"Cabin John, MD, United States, 20818", 2015-09-05 03:17:30.837178+00:00
"Annapolis, MD, United States, ", 2015-09-05 16:32:49.543215+00:00
"Annapolis, MD, United States, 21403", 2015-09-05 20:29:45.231114+00:00
"Denver , CO, United States, ", 2015-09-26 00:27:56.779175+00:00
"Helsinki, Uusimaa, Finland, ", 2015-10-02 06:00:18.221573+00:00
"Santa Ynez / Santa Barbara, CA, California, United States, 93463", 2015-09-05 21:32:20.530825+00:00
"Grand Haven, MI, United States, ", 2015-09-06 01:20:22.683718+00:00
"Boulder, CO, United States, ", 2015-09-05 22:19:38.525630+00:00
"Ship Bottom, New Jersey, United States, ", 2015-09-06 14:18:25.835749+00:00
"Radcliff, KY, United States, ", 2015-09-06 14:56:05.501317+00:00
"East Lyme, Connecticut, United States, 06333", 2015-09-06 20:08:36.450743+00:00
"Rineyville, Kentucky, United States, 40162", 2015-09-06 15:28:26.969387+00:00
"Wickford, Essex , England, United Kingdom, SS11 7DD", 2015-09-07 07:47:55.440594+00:00
"Salt Lake City, UT, United States, ", 2015-09-26 00:38:02.398177+00:00
"Dallas, Texas, United States, 75227", 2015-10-02 16:20:32.004916+00:00
"Dublin, Ohio, United States, 43016", 2015-09-06 16:20:24.594594+00:00
"Boulder, co, United States, 800302", 2015-09-06 21:53:18.344988+00:00
"South Berwick, Maine, United States, ", 2015-09-07 00:58:39.106980+00:00
"Erie, Colorado, United States, None", 2015-09-26 03:16:39.353037+00:00
"Boulder, Colorado, United States, 80301", 2015-09-08 14:21:12.238813+00:00
"Washington Grove, MD, United States, 20880", 2015-09-07 15:56:58.473835+00:00
"Fort Collins, CO, United States, 80528", 2015-10-02 17:15:06.940790+00:00
"Boulder, Colorado, United States, 80302", 2015-09-08 16:31:15.804764+00:00
"Lyons, CO, United States, ", 2015-09-09 01:00:38.873401+00:00
"Lafayette, CO, United States, 80026", 2015-09-26 10:50:19.719852+00:00
"Perarolo, Veneto, Italy, ", 2015-10-02 06:28:13.457932+00:00
"Albuquerque, NM, us, 87107", 2015-10-02 18:26:50.318268+00:00
"Boulder, CO, United States, 80301", 2015-09-09 02:40:49.477388+00:00
"Sunnyvale, CA, United States, 94087", 2015-10-06 02:41:56.132566+00:00
"Ruskin, FL, United States, 33570", 2015-09-26 14:15:35.631609+00:00
"Aliquippa, Pennsylvania, United States, 15001", 2015-10-02 11:04:52.873835+00:00
"Mt. Pleasant, MI, United States, 48858", 2015-10-02 11:06:16.230386+00:00
"Los Gatos, California, United States, 95032", 2015-10-06 05:55:03.691906+00:00
"Key West, florida, United States, 33040", 2015-10-02 18:31:19.071725+00:00
"Oakland, CA, United States, ", 2015-10-06 18:25:47.868976+00:00
"Downingtown, Pennsylvania, United States, 19335", 2015-10-03 02:42:42.041586+00:00
"San Francisco, CA, United States, 94107", 2015-10-05 05:23:43.609111+00:00
"Perth, Western Australia, Australia, ", 2015-10-05 07:45:26.631344+00:00
"Portola Valley, CA, United States, 94028", 2015-10-06 02:43:25.628947+00:00
"San Francisco, CA, United States, 94127", 2015-10-06 19:02:39.416106+00:00
"Chico, CA, United States, ", 2015-10-06 18:36:09.137495+00:00
"San Mateo, CA, United States, None", 2015-10-06 18:37:21.907137+00:00
"Los Altos, California, United States, ", 2015-10-06 19:26:53.193229+00:00
"Atlanta, GA, United States, 30082", 2015-10-05 18:58:07.862634+00:00
"Paraparaumu, Wellington, New Zealand, 5032", 2015-10-05 19:08:59.614226+00:00
"Adelaide, South Australia, Australia, ", 2015-10-05 22:48:23.924768+00:00
"Napa, CA, United States, 94558", 2015-10-06 03:50:00.663337+00:00
"Bellingham, Washington, United States, ", 2015-10-06 04:40:12.407599+00:00
"San Francisco, CA, United States, 94596", 2015-10-06 04:37:06.986643+00:00
"Loomis, California, United States, ", 2015-10-06 05:14:23.687265+00:00
"San Ramon, CA, United States, 94582", 2015-10-06 14:54:26.576054+00:00
"Mountain View, CA, United States, 94043", 2015-10-06 19:17:55.276179+00:00
"Petaluma, California, United States, 94954", 2015-10-06 19:23:56.313823+00:00
"San Anselmo, CA, United States, ", 2015-10-06 15:14:27.993218+00:00
"San Francisco, CA, United States, ", 2015-10-06 18:56:18.563386+00:00
"San Jose, CA, United States, None", 2015-10-06 19:46:15.627883+00:00
"South Charleston, WV, United States, 25303", 2015-10-06 20:37:41.144334+00:00
"Feilding, Manawatu-Wanganui, New Zealand, ", 2015-10-06 20:55:58.842502+00:00
"Sacramento, CA, United States, 95864", 2015-10-06 21:02:34.735524+00:00
"Wellington, Wellington, New Zealand, ", 2015-10-06 21:36:15.087062+00:00
"San Diego, CA, United States, ", 2015-10-06 21:37:22.546958+00:00
"San Jose, California, United States, 95130", 2015-10-06 21:02:45.542048+00:00
"Fremont, California, United States, 94536", 2015-01-14 04:52:07.913946+00:00
"Menlo Park, California, United States, 94025", 2015-10-06 22:37:30.837778+00:00
"Los Angeles, California, United States, 90024", 2015-10-06 21:37:38.103501+00:00
"Little Rock, AR, United States, 72223", 2015-10-14 15:55:05.803313+00:00
"Dublin, CA, United States, 94568", 2015-10-06 22:40:28.825051+00:00
"Pleasanton, CA, United States, ", 2015-10-06 22:06:37.056871+00:00
"Santa Barbara, CA, United States, 93110", 2015-10-06 22:03:27.510688+00:00
"Pleasant Hill, CA, United States, 94523", 2015-10-06 22:07:48.859313+00:00
"San Mateo, California, United States, ", 2015-10-06 23:28:21.883667+00:00
"Motuoapa, Waikato, New Zealand  , 3382", 2015-10-06 22:08:08.896437+00:00
"Carrboro, NC, United States, 27510", 2015-10-14 16:53:56.392810+00:00
"La Honda, California, United States, 94020", 2015-10-06 23:33:26.642769+00:00
"Berkeley, CA, United States, 94703", 2015-10-06 22:31:09.761635+00:00
"Seattle, Washington, United States, 98119", 2015-10-06 23:54:11.873234+00:00
"Christchurch, Canterbury, New Zealand, 8011", 2015-10-07 00:18:49.661434+00:00
"Nelson, NA, New Zealand, 7010", 2015-10-07 08:21:21.998496+00:00
"Lee's Summit, Missouri, United States, 64082", 2015-10-07 01:03:13.446288+00:00
"La Honda, CA, USA, CA, United Statesusa, 94020", 2015-10-07 01:30:51.014542+00:00
"Emeryville, CA, United States, 94608", 2015-03-16 15:35:10.113046+00:00
